ticker,asof,Name,Market,Industry,beta_252d,flow_foreign_persist,max_ret_5d,mom_12_1,mom_6m,resid_mom_12m,rev_yoy,size_ln_mcap,vol_60d,composite_score
6658.TW,2026-09-17,聯策,上市,其他電子業,-1.9260917334194083,0.08339734967189646,-0.05932400317369443,1.147820486242765,2.1392910794778417,0.37409573518757544,0.5593746888888869,0.005469642648324685,-1.0748035786244141,0.138803296322197
8429.TW,2026-09-17,金麗-KY,上市,貿易百貨,0.6026104248658383,0.08339734967189646,0.8614033024479018,-0.6264025332018278,-0.6009208882222639,-0.8441894589104534,-0.27662975705304,1.1015081644484421,0.9478425046529215,0.1387354565221572
5608.TW,2026-09-17,四維航,上市,航運業,0.6570246610093471,0.837816692556379,0.728684311992346,-0.46218563189949535,-0.20616692417285898,-0.0808290143109679,-0.0018904962829269381,0.022263623201732766,-0.24655335073751644,0.13868487459511547
3615.TWO,2026-09-17,安可,上櫃,光電業,0.1357958837350401,0.08339734967189646,0.15069967887344538,0.7948247450299986,-0.0069569941216871475,0.8672463875470583,-0.7438278652656581,0.6296879902968554,-0.6651101956804407,0.13841744223183428
2064.TWO,2026-09-17,晉椿,上櫃,鋼鐵工業,0.6035899090506905,-0.6710219932125862,0.6815520931170712,-0.3576620133755438,-0.13905933053192568,-0.42475665214661384,-0.4144155617460503,1.2675750510879373,0.699361589137126,0.13835145459778947
6578.TWO,2026-09-17,達邦蛋白,上櫃,農業科技,0.8294605047622164,-0.6710219932125862,0.7318071087896328,-0.714945440793865,-0.2530805793701688,-0.4787291667874017,0.5015058312084572,1.0344491654726664,0.2640135255229166,0.1381621061768742
1321.TW,2026-09-17,大洋,上市,塑膠工業,1.3343813564548126,-0.6710219932125862,0.4483101823981594,-0.39067179886533304,-0.15631538513127413,0.06102891305411721,-0.2920875070604647,-0.06520222015694123,0.9737049477287064,0.13801405502324404
2520.TW,2026-09-17,冠德,上市,建材營造,1.1056264188152312,-0.6710219932125862,0.6800752986556041,-0.17329511051973623,0.33697383702776096,0.6298565036428849,-0.5695912152713033,-0.7437411151377638,0.6378193193621516,0.1369668825958048
8942.TWO,2026-09-17,森鉅,上櫃,其他,0.01436299002677686,0.08339734967189646,0.43308617553628864,-0.016536317045030512,0.28532979957316457,0.018816363776497588,0.07136920931173445,-0.1359487282512635,0.47333633553281607,0.1363570197925423
4931.TWO,2026-09-17,新盛力,上櫃,電腦及週邊設備,-1.115854109687531,0.08339734967189646,-0.16549746063187187,1.4051811113071437,2.3376890093474643,0.5416791942439826,0.7480264489133437,-0.535109799600437,-2.075507116681826,0.1360005140980183
2316.TW,2026-09-17,楠梓電,上市,電子零組件,-0.5701824619498584,1.5922360354408616,-0.1335762052399424,1.0334838117229288,1.3697595583762154,0.5416107845705588,0.18872052637230313,-0.9152703514043379,-1.8831926741043734,0.13595433597603948
8049.TWO,2026-09-17,晶采,上櫃,光電業,0.3715596121774967,-0.6710219932125862,0.6811877422480035,-0.21847800390679725,-0.24310453097611798,-0.12820788781837614,-0.18230984077624748,0.5081725421529387,1.0973664557749525,0.13501823285147405
4771.TW,2026-09-17,望隼,上市,生技醫療,0.34937375132021814,-0.6710219932125862,0.31471126525677573,0.11454981575103006,0.4289807486924044,0.7551684844009918,0.2704303203257114,-0.3697673454741858,0.022331006623169534,0.13497289485372546
6183.TW,2026-09-17,關貿,上市,資訊服務業,0.9083299400747401,-0.6710219932125862,0.3782522095524497,-0.29674325522598655,-0.15335717873380772,0.5522894587819679,-0.29228307248796465,-0.44403286889554444,1.230359242206583,0.13464360911776124
1439.TW,2026-09-17,雋揚,上市,建材營造,0.8673517402618923,-0.6710219932125862,0.8614033024479018,-0.17863931789193668,-0.1133075897436311,0.27141971047247226,-0.9528219686749003,0.5769735386566547,0.5478451567166926,0.13435584211472884
2303.TW,2026-09-17,聯電,上市,半導體業,-3.3522169066009355,0.08339734967189646,0.08563960178584264,3.8054968331733057,4.341559303475887,1.2212858451364141,-0.07480953036520964,-3.114915475006442,-1.7875831397200919,0.134205986838963
4560.TW,2026-09-17,強信-KY,上市,電機機械,0.15132937885897327,-0.6710219932125862,0.633489856903221,-0.1514283113039934,-0.32733180470900514,0.07775737607729398,-0.05949391783828099,0.741177150101547,0.8128453631669601,0.13414701089379222
1708.TW,2026-09-17,東鹼,上市,化學工業,0.04039321883950075,-0.6710219932125862,-0.37917005281600974,1.0694533490957447,0.569291571991681,1.5041485684108493,-0.05355595458363708,-0.38202582651219497,-0.49078969691529317,0.13408035381089495
1418.TW,2026-09-17,東華,上市,紡織纖維,0.40333385669828614,-0.6710219932125862,-0.40478575397825534,-0.4341228343199264,-0.24500018599215245,-0.4149949243683815,0.7278138423486623,1.1492358593549177,1.087371386613869,0.13309213923827037
2032.TW,2026-09-17,新鋼,上市,鋼鐵工業,0.18677502056040785,-0.6710219932125862,0.4691487166222234,0.1601100373350386,0.23768612993114271,0.08821177249784978,-0.3859359648049564,0.6816620319343161,0.4304886321733777,0.13301382033742373
4911.TWO,2026-09-17,德英,上櫃,生技醫療,1.0066110705970963,1.5922360354408616,-0.0662473546541175,-0.9697589200447589,-0.2568377698051155,-0.5903558707779197,-0.8189044335192168,0.7336691619243845,0.5653226063634302,0.13285939172496045
2482.TW,2026-09-17,連宇,上市,其他電子業,0.6370618988575262,0.08339734967189646,0.3018688748225977,-0.6855501717954415,-0.11472171270058146,-0.31647814795907764,-0.24969293862688619,1.0266846895014772,0.513104417186837,0.1328526954398164
8299.TWO,2026-09-17,群聯,上櫃,半導體業,-3.3522169066009355,0.08339734967189646,-0.27718528146952887,4.837351595484529,0.7542318764582593,0.8782911194339194,2.915545709691245,-2.5783597985471167,-2.0657339889778714,0.13281351946048858
4566.TW,2026-09-17,時碩工業,上市,電機機械,0.3486793990337146,0.08339734967189646,0.0207686747267475,0.25594749423163493,0.06507301449695223,0.6294997649854452,0.12610266312582974,-0.042734404738791615,-0.29695699398871045,0.1321974401716354
5299.TWO,2026-09-17,杰力,上櫃,半導體業,-0.3016535321254486,0.08339734967189646,0.28541291455482676,0.5491054409294431,0.7263845997644004,0.39494392708932613,-0.3684079032995281,0.19287572663257643,-0.37340786262588477,0.13207229562128975
1783.TW,2026-09-17,和康生,上市,生技醫療,0.8443081773990353,-0.6710219932125862,0.8614033024479018,-0.2869725943683148,-0.6716769669868667,0.11240311736445148,-0.36173225736514686,0.4362540041832675,0.9247522610369707,0.13196856116652358
