Ticker,Name,Market,Foreign 20D value,Trust 20D value,Dealer 20D value,20D net value,20D net shares,Trust 20D shares,Foreign 5D value,Trust 5D value,Dealer 5D value,5D net value,5D net shares,Trust 5D shares,Foreign 1D value,Trust 1D value,Dealer 1D value,1D net value,1D net shares,Trust 1D shares,Industry,Asset type,Issued shares,Detailed industry,Investment theme,Supply-chain role,Close,Market cap proxy,1D flow intensity,5D flow intensity,20D flow intensity,Trust 1D intensity,Trust 5D intensity,Trust 20D intensity,1D return,5D return,20D return,Flow score,Stage,Signal date
3570.TWO,大塚,上櫃,8118637.5,0.0,0.0,8118637.5,48535.0,0.0,5055000.0,0.0,0.0,5055000.0,30000.0,0.0,1534500.0,0.0,0.0,1534500.0,9000.0,0.0,資訊服務業,股票,17097000,資訊服務業,資訊服務業,待進一步分類,170.5,2915038500.0,0.0005264081417792595,0.001754693805930865,0.0028388021290284846,0.0,0.0,0.0,0.017910447761193993,0.024024024024023927,0.04601226993865026,71.67852554471787,資金累積＋價格確認,2026-09-18
3437.TW,榮創,上市,1565031.9391345978,0.0,197020.0050354004,1762051.9441699982,103021.0,0.0,9079974.414987564,0.0,160920.00274658203,9240894.417734146,557697.0,0.0,-9685395.015310287,0.0,160920.00274658203,-9524475.012563705,-426151.0,0.0,光電業,股票,144548000,光電業,光電業,待進一步分類,22.350000381469727,3230647855.140686,-0.0029481625480809143,0.003858213188698564,0.0007127113484793979,0.0,0.0,0.0,0.16406247361252801,0.23140500557649912,0.2735043506026462,71.64807081676018,資金累積＋價格確認,2026-09-18
00923.TW,群益台ESG低碳50,上市,-71181091.787117,0.0,406553487.0325165,335372395.2453995,8262770.0,0.0,-112577728.07974625,0.0,137810612.4731903,25232884.39344406,562111.0,0.0,9672401.134735107,0.0,70195642.14576721,79868043.28050232,1965257.0,0.0,台灣股票 ETF,ETF,951423000,台灣股票 ETF,台灣股票 ETF,ETF 投資工具,40.63999938964844,38665830139.297485,0.0020655975312768348,0.0005908108170603402,0.008684643949116218,0.0,0.0,0.0,0.01270865457161463,0.0198243650132226,0.020080302058145927,71.60758770103666,資金累積＋價格確認,2026-09-18
6526.TW,達發,上市,709114281.0,-137895000.0,254617533.0,825836814.0,1241923.0,-220000.0,723933541.0,-139077000.0,235637166.0,820493707.0,1203193.0,-221000.0,461637752.0,-691000.0,237252086.0,698198838.0,1010418.0,-1000.0,半導體業,股票,167505554,半導體業,半導體業,待進一步分類,691.0,115746337814.0,0.006032146253490795,0.007183003615509967,0.007414219829391448,-5.969951300838658e-06,-0.0013193592374853432,-0.0013133892861845046,0.07968749999999991,0.10737179487179493,0.14214876033057844,71.58243130461526,資金累積＋價格確認,2026-09-18
6684.TWO,安格,上櫃,8436599.933624268,0.0,-5453.500659942627,8431146.432964325,181902.0,0.0,2564899.9519348145,0.0,-2048.8995056152344,2562851.052429199,54978.0,0.0,1716749.9732971191,0.0,4512.59992980957,1721262.5732269287,35092.0,0.0,半導體業,股票,44559496,半導體業,半導體業,待進一步分類,49.04999923706055,2185643244.8038025,0.0007875313490978443,0.0012338110826029091,0.004082227500957372,0.0,0.0,0.0,-0.001018314432064571,0.09854417829373263,0.04029687486094358,71.5663227424892,資金累積＋價格確認,2026-09-18
3535.TW,晶彩科,上市,33505040.80606842,0.0,4392822.701042175,37897863.507110596,404931.0,0.0,29669214.176994324,0.0,4148857.9705352783,33818072.1475296,381684.0,0.0,7895970.0,0.0,-73012.5,7822957.5,88395.0,0.0,光電業,股票,79052356,光電業,光電業,待進一步分類,88.5,6996133506.0,0.0011181829925473695,0.00482824319619266,0.005122314128120356,0.0,0.0,0.0,0.018411949896739888,0.05734770880249851,-0.04117012921036345,71.51198373766925,資金累積、價格未確認,2026-09-18
3147.TWO,大綜,上櫃,77601367.5,0.0,10305997.0,87907364.5,371417.0,0.0,-9619277.5,0.0,15986998.0,6367720.5,12527.0,0.0,49441627.5,0.0,3930440.0,53372067.5,220091.0,0.0,資訊服務業,股票,43686831,資訊服務業,資訊服務業,待進一步分類,242.5,10594056517.5,0.005037925502080936,0.00028674544967567,0.008501806871732125,0.0,0.0,0.0,0.03632478632478642,0.09728506787330327,0.08350162257853189,71.50383102983741,資金累積＋價格確認,2026-09-18
00894.TW,中信小資高價30,上市,38100686.6318512,0.0,32178606.108192444,70279292.74004364,1468927.0,0.0,-32287964.914627075,0.0,37791197.8842392,5503232.969612122,99421.0,0.0,12783960.36529541,0.0,13748188.172847748,26532148.538143158,552063.0,0.0,台灣股票 ETF,ETF,148009000,台灣股票 ETF,台灣股票 ETF,ETF 投資工具,48.060001373291016,7113312743.25943,0.0037299285854238595,0.0006717226655135836,0.009924578910741914,0.0,0.0,0.0,0.013924046965521075,0.023206304540342337,0.004388695390339148,71.48951086352962,資金累積＋價格確認,2026-09-18
006206.TW,元大上證50,上市,-2376472.4017333984,0.0,14424215.511569977,12047743.109836578,319305.0,0.0,-74559.99755859375,0.0,1065831.425628662,991271.4280700684,26610.0,0.0,-37349.998474121094,0.0,190074.14223480225,152724.14376068115,4089.0,0.0,海外股票 ETF,ETF,26778000,海外股票 ETF,海外股票 ETF,ETF 投資工具,37.349998474121094,1000158259.1400146,0.00015269997759354695,0.0009937261931436253,0.011924154156397042,0.0,0.0,0.0,0.002953726925256861,0.007825069888936387,-0.01865483114953781,71.48071188181954,資金累積、價格未確認,2026-09-18
3406.TW,玉晶光,上市,-2452392251.0,8735115980.0,121755151.0,6404478880.0,7347896.0,8807120.0,-1136997625.0,454524480.0,47059042.0,-635414103.0,-549506.0,493620.0,-1226488068.0,176904000.0,148893876.0,-900690192.0,-926636.0,182000.0,光電業,股票,112743063,光學與光通訊,矽光子／高速光通訊,光學元件／模組,972.0,109586257236.0,-0.00821900678714042,-0.004873967279033389,0.06517381916437733,0.0016142900073594772,0.004378273810070248,0.07811673521766922,-0.02213279678068414,-0.08301886792452828,0.4378698224852071,71.42894497275064,漲勢仍在、資金減速,2026-09-18
00893.TW,國泰智能電動車,上市,110221983.9949379,0.0,-8297013.854709625,101924970.14022827,2373514.0,0.0,15026568.101940155,0.0,21381192.043655396,36407760.14559555,844488.0,0.0,1614679.9774169922,0.0,17339306.397491455,18953986.374908447,434326.0,0.0,海外股票 ETF,ETF,356384000,海外股票 ETF,海外股票 ETF,ETF 投資工具,43.63999938964844,15552597542.480469,0.0012187022986441592,0.0023696013289036546,0.0066599903474903474,0.0,0.0,0.0,0.017486593860409627,0.025857979559177346,-0.02762927025302031,71.40191661061294,資金累積、價格未確認,2026-09-18
00895.TW,富邦未來車,上市,51337798.596530914,0.0,13652353.75302887,64990152.349559784,1294390.0,0.0,4698749.675750732,0.0,3617309.8884773254,8316059.564228058,164741.0,0.0,-454500.0,0.0,8098028.5,7643528.5,151357.0,0.0,海外股票 ETF,ETF,142916000,海外股票 ETF,海外股票 ETF,ETF 投資工具,50.5,7217258000.0,0.0010590626661815333,0.0011527120826219598,0.009056998516611157,0.0,0.0,0.0,0.014056240435010414,0.017119807613259708,-0.014634146341463428,71.33072248591105,資金累積、價格未確認,2026-09-18
4588.TW,玖鼎電力,上市,4539400.001525879,0.0,33776.29005432129,4573176.2915802,83411.0,0.0,3889499.9961853027,0.0,328593.7903137207,4218093.786499023,77064.0,0.0,828000.0114440918,0.0,0.0,828000.0114440918,15000.0,0.0,其他電子業,股票,42985000,其他電子業,其他電子業,待進一步分類,55.20000076293945,2372772032.7949524,0.0003489589391648249,0.0017928114458532047,0.001940467604978481,0.0,0.0,0.0,0.005464466825545244,0.0909091388840848,0.07602342268772277,71.2539124640603,資金累積＋價格確認,2026-09-18
2387.TW,精元,上市,5906310.611293793,3608084.514339447,228970.09105682373,9743365.216690063,262891.0,99158.0,-420400.07134246826,2222256.457725525,561856.4794158936,2363712.86579895,63478.0,60947.0,2247849.9069213867,970665.8098068237,128606.49467468262,3347122.211402893,90831.0,26341.0,電腦及週邊設備,股票,195251051,電腦及週邊設備,電腦及週邊設備,待進一步分類,36.849998474121094,7195000931.42054,0.0004652010810430926,0.0003251096456325861,0.001346425530892533,0.0001349083647186104,0.0003121468472914904,0.0005078487388014111,0.01936367686571394,0.013755158761725061,0.012362553004901855,71.24092941612128,資金累積＋價格確認,2026-09-18
00639.TW,富邦深100,上市,2938308.2874794006,0.0,9335390.761673927,12273699.049153328,782181.0,0.0,-204879.97245788574,0.0,4851396.435864449,4646516.463406563,291914.0,0.0,-482399.99771118164,0.0,1828826.6313228607,1346426.633611679,83733.0,0.0,海外股票 ETF,ETF,95903000,海外股票 ETF,海外股票 ETF,ETF 投資工具,16.079999923706055,1542120232.6831818,0.0008731009457472655,0.0030438463864529784,0.008155959667580785,0.0,0.0,0.0,0.017721501872853374,0.011320774182032256,-0.07052019463336012,71.1909787595033,資金累積、價格未確認,2026-09-18
6234.TWO,高僑,上櫃,19176424.27158737,0.0,642264.0805587769,19818688.35214615,558971.0,0.0,14224741.201271057,0.0,79380.64781188965,14304121.849082947,417218.0,0.0,6411563.319274902,0.0,47395.99792480469,6458959.317199707,185336.0,0.0,光電業,股票,100386398,光電業,光電業,待進一步分類,34.849998474121094,3498465817.122513,0.001846226218815023,0.004156120832226693,0.0055681946074008955,0.0,0.0,0.0,0.0,0.041853443325859496,-0.05040878066374688,71.17966153819869,資金累積、價格未確認,2026-09-18
2348.TW,海悅,上市,29248785.157730103,0.0,-1895571.1943588257,27353213.963371277,411899.0,0.0,13855802.197265625,0.0,2114157.752105713,15969959.949371338,253142.0,0.0,-32473035.064422607,0.0,875114.7640075684,-31597920.30041504,-425848.0,0.0,其他,股票,159485596,其他,其他,待進一步分類,74.19999694824219,11833830736.488586,-0.002670134549329458,0.00158724051794621,0.0025826721053856176,0.0,0.0,0.0,0.0599999564034599,0.05547643993148954,0.05397720653409954,71.17097955434588,資金累積＋價格確認,2026-09-18
6923.TW,中台,上市,22135049.815429688,0.0,-381146.2106781006,21753903.604751587,284186.0,0.0,14032349.696411133,0.0,619198.812286377,14651548.50869751,191236.0,0.0,9395949.786437988,0.0,619198.812286377,10015148.598724365,130236.0,0.0,綠能環保,股票,90439000,綠能環保,綠能環保,待進一步分類,76.9000015258789,6954759237.998962,0.0014400424595583763,0.002114530235849578,0.0031422948064441228,0.0,0.0,0.0,0.009186412147919043,0.007863675624155464,0.009186412147919043,71.16300698607205,資金累積＋價格確認,2026-09-18
6670.TW,復盛應用,上市,141531700.0,59907086.0,-30399795.0,171038991.0,623628.0,216520.0,10272865.0,2348445.0,-13895623.5,-1274313.5,-4888.0,8390.0,1402846.0,5341945.0,-2755000.0,3989791.0,14482.0,19390.0,運動休閒,股票,139386973,運動休閒,運動休閒,待進一步分類,275.5,38401111061.5,0.0001038978011237822,-3.506783951754229e-05,0.0044740766412941614,0.00013910912607306567,6.0192138615421396e-05,0.0015533732840299216,0.01848428835489835,0.0018181818181817189,0.053537284894837445,71.14513231343392,漲勢仍在、資金減速,2026-09-18
8182.TWO,加高,上櫃,17474970.456977844,0.0,-574408.2356033325,16900562.22137451,423128.0,0.0,22224010.03967285,0.0,328934.0047302246,22552944.044403076,584541.0,0.0,4766860.0,0.0,114155.0,4881015.0,123570.0,0.0,電子零組件,股票,107041215,電子零組件,電子零組件,待進一步分類,39.5,4228127992.5,0.0011544151474738025,0.005460896534106045,0.003952944667154609,0.0,0.0,0.0,0.010230218452403683,0.0646900707436151,-0.0354090533803294,71.13384109165315,資金累積、價格未確認,2026-09-18
2328.TW,廣宇,上市,228719594.25795364,0.0,9182308.772182465,237901903.0301361,5113229.0,0.0,5846432.986083984,0.0,3747867.17363739,9594300.159721375,198424.0,0.0,-7191907.436508179,0.0,464000.01525878906,-6727907.42124939,-144998.0,0.0,電子零組件,股票,518346282,電子零組件,電子零組件,待進一步分類,46.400001525878906,24051268275.733658,-0.00027973191867131016,0.0003828020126514576,0.009864504053682013,0.0,0.0,0.0,-0.00322229245198824,0.008695685345193604,0.02202643097776069,71.12998016236331,資金累積＋價格確認,2026-09-18
3609.TWO,三一東林,上櫃,5823150.136947632,0.0,10124.201457977295,5833274.338405609,278403.0,0.0,3661100.1262664795,0.0,-2942.249402999878,3658157.8768634796,177836.0,0.0,-832199.9855041504,0.0,-6569.999885559082,-838769.9853897095,-38300.0,0.0,電子零組件,股票,38419387,電子零組件,電子零組件,待進一步分類,21.899999618530273,841384560.644167,-0.0009968925324081823,0.004628808887554609,0.007246419626632773,0.0,0.0,0.0,0.009216536799961261,0.21329642904166146,-0.09690723222555575,71.07775454740958,資金累積、價格未確認,2026-09-18
1308.TW,亞聚,上市,35675015.68157387,0.0,348291.96417713165,36023307.645751,2481515.0,0.0,7513167.803638458,0.0,160783.66140937805,7673951.465047836,542652.0,0.0,-5489990.248529434,0.0,355757.1096248627,-5134233.1389045715,-364130.0,0.0,塑膠工業,股票,593743919,塑膠工業,塑膠工業,待進一步分類,14.100000381469727,8371789484.39533,-0.0006132778599455433,0.0009139495709092054,0.004179436488679221,0.0,0.0,0.0,0.0,-0.013986000461365,0.05223886439305958,70.98580908846783,資金累積＋價格確認,2026-09-18
00795B.TWO,中信美國公債20年,上櫃,51559504.940956116,0.0,134460208.31126022,186019713.25221634,7172204.0,0.0,22726088.550567627,0.0,47163827.676776886,69889916.22734451,2723286.0,0.0,19202639.602661133,0.0,4593818.564945221,23796458.167606354,921986.0,0.0,債券 ETF,ETF,1514598000,債券 ETF,債券 ETF,ETF 投資工具,25.809999465942383,39091773571.1174,0.0006087331423915785,0.0017980256147175687,0.004735384570691365,0.0,0.0,0.0,0.002719490887593601,0.016541949050427274,-0.003474909417508276,70.97136821008506,資金累積、價格未確認,2026-09-18
4142.TW,國光生,上市,17908755.20162773,0.0,865883.2926635742,18774638.494291306,1058907.0,0.0,13509852.51296997,0.0,718588.138999939,14228440.65196991,812317.0,0.0,1815599.9221801758,0.0,462799.9801635742,2278399.90234375,128000.0,0.0,生技醫療,股票,429507750,生技製藥,新藥／醫療,藥品／醫療產品,17.799999237060547,7645237622.311592,0.00029801557713452203,0.0018912743716498713,0.002465396724506135,0.0,0.0,0.0,0.01714281354631697,0.034883630669011456,0.03188401374264038,70.94144275814834,資金累積＋價格確認,2026-09-18
8924.TWO,大田,上櫃,6444264.31306839,2843832.573551178,-300371.70096969604,8987725.185649872,178062.0,55988.0,861499.8245239258,837212.604385376,-29006.39761352539,1669706.0312957764,33173.0,16750.0,2755499.91607666,347593.78941345215,-46943.698570251465,3056150.006919861,61001.0,6938.0,運動休閒,股票,83800000,運動休閒,運動休閒,待進一步分類,50.099998474121094,4198379872.1313477,0.0007279355608591885,0.00039585918854415276,0.0021248448687350837,8.279236276849642e-05,0.00019988066825775658,0.0006681145584725537,0.004007954752034637,0.0,-0.017647088742723693,70.82226651220473,資金累積、價格未確認,2026-09-18
3324.TWO,雙鴻,上櫃,10288730120.0,791903885.0,1429183094.0,12509817099.0,10728776.0,929003.0,-1593465205.0,37785635.0,414434685.0,-1141244885.0,-853970.0,25293.0,73878640.0,38934360.0,29153040.0,141966040.0,95923.0,26307.0,其他電子業,股票,93076837,伺服器散熱,AI 資料中心,散熱模組,1480.0,137753718760.0,0.0010305786390227248,-0.009174892782400846,0.11526794792135019,0.0002826374514638911,0.0002717432265129508,0.009981033197335658,0.05714285714285716,0.08823529411764697,0.47263681592039797,70.78326536933996,漲勢仍在、資金減速,2026-09-18
6462.TWO,神盾,上櫃,54239316.03637695,0.0,-3435902.185775757,50803413.8506012,497705.0,0.0,21292353.476898193,0.0,1129432.9578170776,22421786.43471527,227464.0,0.0,-1553599.9755859375,0.0,-103605.6983718872,-1657205.6739578247,-17067.0,0.0,半導體業,股票,91250754,半導體業,半導體業,待進一步分類,97.0999984741211,8860448074.1624,-0.0001870340709732656,0.0024927355668754253,0.005454256301268481,0.0,0.0,0.0,-0.027054153257254465,0.009355525513822238,-0.02607822019764805,70.77358611803709,資金累積、價格未確認,2026-09-18
009801.TW,中信美國創新科技,上市,1969146.029663086,0.0,3555684.4252557755,5524830.454918861,484415.0,0.0,2130012.0155334473,0.0,632909.5202674866,2762921.535800934,238970.0,0.0,407160.0151062012,0.0,3916449.56530571,4323609.580411911,382282.0,0.0,海外股票 ETF,ETF,95119000,海外股票 ETF,海外股票 ETF,ETF 投資工具,11.3100004196167,1075795929.9135208,0.004018986742922024,0.0025123266644939495,0.005092725953805234,0.0,0.0,0.0,0.01072393599046828,0.018001869407732185,-0.02247184806096658,70.76970847476765,資金累積、價格未確認,2026-09-18
5493.TWO,三聯,上櫃,6930699.615478516,0.0,164478.7133255005,7095178.328804016,89955.0,0.0,4631000.061035156,0.0,562089.2068328857,5193089.267868042,60625.0,0.0,2433200.0427246094,0.0,267478.2046966553,2700678.2474212646,31078.0,0.0,其他電子業,股票,43689255,其他電子業,其他電子業,待進一步分類,86.9000015258789,3796596326.1645126,0.0007113419535306793,0.0013876409657248676,0.002058973081596379,0.0,0.0,0.0,0.01756440249647362,0.04572807607139984,0.09033883128392661,70.69036721356046,資金累積＋價格確認,2026-09-18
3047.TW,訊舟,上市,11188222.08904934,0.0,114683.40968418121,11302905.49873352,819696.0,0.0,9132822.633483887,0.0,60544.401014328,9193367.034498215,672797.0,0.0,1302398.6358718872,0.0,41550.00114440918,1343948.6370162964,97036.0,0.0,通信網路業,股票,224761608,通信網路業,通信網路業,待進一步分類,13.850000381469727,3112948356.539749,0.00043172853612971125,0.0029933804353277273,0.00364695735759285,0.0,0.0,0.0,0.010948947028681433,0.02214023516693353,-0.014234861676160282,70.64634630548623,資金累積、價格未確認,2026-09-18
3062.TW,建漢,上市,24012871.787517548,0.0,1790437.0348682404,25803308.822385788,1219351.0,0.0,8449867.391860962,0.0,2949944.7929325104,11399812.184793472,535253.0,0.0,-2189199.920654297,0.0,270829.290184021,-1918370.6304702759,-91134.0,0.0,通信網路業,股票,330081818,通信網路業,通信網路業,待進一步分類,21.049999237060547,6948222017.067558,-0.0002760951831645571,0.0016215767449511563,0.0036940871429640516,0.0,0.0,0.0,-0.0023697224410048623,0.024330901146618178,0.007177015371678808,70.63748975340195,資金累積＋價格確認,2026-09-18
4157.TWO,太景*-KY,上櫃,16772512.124035835,0.0,58034.65976333618,16830546.78379917,1864504.0,0.0,9065634.827569962,0.0,7377.970658302307,9073012.798228264,1019153.0,0.0,109453.86506938934,0.0,12756.480590820312,122210.34566020966,13489.0,0.0,生技醫療,股票,711833575,生技醫療,生技醫療,待進一步分類,9.0600004196167,6449212488.197255,1.8949654067666027e-05,0.0014317293195955248,0.002619297635686825,0.0,0.0,0.0,0.0022124400274412537,0.043778813488558166,0.043778813488558166,70.60654289160018,資金累積＋價格確認,2026-09-18
00634R.TW,富邦上証反1,上市,-7123610.004425049,0.0,7207280.300013542,83670.29558849335,17280.0,0.0,-22300.000429153442,0.0,1422905.3787937164,1400605.378364563,440107.0,0.0,-3170.0000762939453,0.0,-21876.170526504517,-25046.170602798462,-7901.0,0.0,槓桿／反向 ETF,ETF,42756000,槓桿／反向 ETF,槓桿／反向 ETF,ETF 投資工具,3.1700000762939453,135536523.26202393,-0.00018479277762185425,0.01029345588923192,0.00040415380297502103,0.0,0.0,0.0,-0.003144651023059386,0.006349200101906982,0.03934430355860452,70.51594755078914,資金累積＋價格確認,2026-09-18
2905.TW,三商,上市,64908969.300001144,0.0,5883049.577768326,70792018.87776947,3895160.0,0.0,23420676.428483963,0.0,5052950.080871582,28473626.509355545,1522590.0,0.0,-4715838.645008087,0.0,830250.0343322754,-3885588.610675812,-210601.0,0.0,貿易百貨,股票,1110371703,貿易百貨,貿易百貨,待進一步分類,18.450000762939453,20486358767.49638,-0.00018966711726442473,0.0013712435177213806,0.0035079784449442153,0.0,0.0,0.0,-0.01072379944673596,-0.0027026614627322365,0.019337037242719957,70.50546231424732,資金累積＋價格確認,2026-09-18
6470.TWO,宇智,上櫃,10682400.039672852,0.0,-31944.89976501465,10650455.139907837,250256.0,0.0,1133600.0595092773,0.0,-594.7999725341797,1133005.2595367432,25986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,通信網路業,股票,37694100,通信網路業,通信網路業,待進一步分類,43.0,1620846300.0,0.0,0.0006893917085167174,0.006639129200591074,0.0,0.0,0.0,-0.009216624696208542,-0.005780346820809301,0.01775147928994092,70.50530445999546,資金累積＋價格確認,2026-09-18
6245.TWO,立端,上櫃,96836341.84666443,-105667.80193328857,-1675880.5668411255,95054793.47789001,1023811.0,-1267.0,114540639.08524323,-105667.80193328857,-698283.2321090698,113736688.05120087,1328775.0,-1267.0,19526814.85192108,0.0,-1054591.9812011719,18472222.87071991,215797.0,0.0,通信網路業,股票,146608303,通信網路業,通信網路業,待進一步分類,85.5999984741211,12549670513.093483,0.001471928912511865,0.009063436195697593,0.006983308441950931,0.0,-8.642075340030367e-06,-8.642075340030367e-06,0.023923445412730615,0.05289047061444485,0.0070588055778952885,70.5040044838036,資金累積＋價格確認,2026-09-18
3673.TW,TPK-KY,上市,105083423.92621231,0.0,-16576275.879943848,88507148.04626846,1229995.0,0.0,28703219.31162262,0.0,7495513.0168533325,36198732.32847595,546219.0,0.0,-20038860.0,0.0,-1340632.5,-21379492.5,-331465.0,0.0,光電業,股票,406663759,光電業,光電業,待進一步分類,64.5,26229812455.5,-0.0008150836967008904,0.0013431710790830515,0.0030245994947388465,0.0,0.0,0.0,-0.013761490900313977,0.0453808622761378,0.030351462814561803,70.48929246752938,資金累積＋價格確認,2026-09-18
00949.TW,復華日本龍頭,上市,24821992.1436615,0.0,-4965392.8527469635,19856599.290914536,903643.0,0.0,9737310.33706665,0.0,-4152123.2243289948,5585187.112737656,254100.0,0.0,-4481879.859924316,0.0,-362087.5586833954,-4843967.418607712,-220481.0,0.0,海外股票 ETF,ETF,166428000,海外股票 ETF,海外股票 ETF,ETF 投資工具,21.969999313354492,3656423045.7229614,-0.001324783089383998,0.0015267863580647487,0.005429633234792223,0.0,0.0,0.0,-0.005882401170645979,0.01712957987733099,-0.007678413775089266,70.46250367243275,資金累積、價格未確認,2026-09-18
4576.TW,大銀微系統,上市,505003154.0,18468000.0,78415308.5,601886462.5,2591033.0,81000.0,-47783349.5,18468000.0,11734628.0,-17580721.5,-95639.0,81000.0,70618560.0,0.0,20439840.0,91058400.0,379410.0,0.0,電機機械,股票,119801848,電機機械,電機機械,待進一步分類,240.0,28752443520.0,0.003166979527728153,-0.0007983098891763339,0.02162765469193764,0.0,0.0006761164485542827,0.0006761164485542827,0.02127659574468077,-0.008264462809917328,0.06430155210643007,70.40096279950987,漲勢仍在、資金減速,2026-09-18
9941.TW,裕融,上市,-58102701.065330505,145445094.09828186,4508780.721252441,91851173.7542038,1063312.0,1792109.0,-50142776.33718872,82377197.64009094,-3980455.1241989136,28253966.178703308,330902.0,1013817.0,-48199201.84326172,-8154203.711837769,5612972.614654541,-50740432.94044495,-635845.0,-102183.0,其他,股票,575636346,其他,其他,待進一步分類,79.80000305175781,45935782167.502716,-0.0011045949485615004,0.0005748455640429627,0.0018471939921597654,-0.00017751311346139357,0.0017612108878197904,0.0031132658881828147,-0.013597014256782392,-0.0062266498256260405,-0.048867680566804905,70.27152974141245,資金累積、價格未確認,2026-09-18
1708.TW,東鹼,上市,69153853.11491776,-955399.9938964844,-1500530.1425933838,66697922.97842789,1357513.0,-19000.0,102387491.60191727,0.0,-583554.0643463135,101803937.53757095,2049106.0,0.0,16993068.555713654,0.0,-2378793.335796356,14614275.219917297,288250.0,0.0,化學工業,股票,249001651,化學工業,化學工業,待進一步分類,50.70000076293945,12624383895.673183,0.0011576228464445,0.008229286800993942,0.0054518232893162625,0.0,0.0,-7.630471494343626e-05,0.02320891107136025,0.04536084047297839,0.03893445810622009,70.21454807070533,資金累積＋價格確認,2026-09-18
6270.TWO,倍微,上櫃,12172920.94966507,0.0,-326897.8515357971,11846023.098129272,406340.0,0.0,5364279.258960724,0.0,-20728.599327087402,5343550.6596336365,185743.0,0.0,2812799.9267578125,0.0,0.0,2812799.9267578125,96000.0,0.0,電子通路業,股票,72145759,電子通路業,電子通路業,待進一步分類,29.299999237060547,2113870683.657154,0.001330639545978025,0.002574551887381211,0.005632209094924069,0.0,0.0,0.0,0.0335096593583033,0.04456328106948604,-0.04091653130006012,70.20767305375921,資金累積、價格未確認,2026-09-18
00899.TW,FT潔淨能源,上市,-69849.9984741211,0.0,2959134.011123657,2889284.012649536,124002.0,0.0,70.00160217285156,0.0,710357.0700740814,710427.0716762543,30748.0,0.0,0.0,0.0,836557.6772346497,836557.6772346497,36246.0,0.0,海外股票 ETF,ETF,16135000,海外股票 ETF,海外股票 ETF,ETF 投資工具,23.079999923706055,372395798.7689972,0.002246420824295011,0.0019056709017663464,0.007685280446234893,0.0,0.0,0.0,0.01674005057246508,-0.0038843397622588816,-0.046281024955527994,70.202866856067,資金累積、價格未確認,2026-09-18
3296.TW,勝德,上市,2914410.4195022583,0.0,3227552.590751648,6141963.010253906,232632.0,0.0,2058660.4328536987,0.0,210402.59113311768,2269063.0239868164,81632.0,0.0,1811199.951171875,0.0,215702.5941848755,2026902.5453567505,71622.0,0.0,電子零組件,股票,96724450,電子零組件,電子零組件,待進一步分類,28.299999237060547,2737301861.205101,0.0007404746162940187,0.0008439644784746773,0.002405100261619477,0.0,0.0,0.0,0.08637236337416065,0.08846150911771344,0.20169852033476676,70.15383918254525,資金累積＋價格確認,2026-09-18
5225.TW,東科-KY,上市,35182443.33136749,0.0,359913.20051956177,35542356.531887054,641958.0,0.0,10655399.768829346,0.0,218531.3969039917,10873931.165733337,203000.0,0.0,1377499.9618530273,0.0,165299.99542236328,1542799.9572753906,28000.0,0.0,其他電子業,股票,79136499,其他電子業,其他電子業,待進一步分類,55.099998474121094,4360420974.147285,0.00035381903867139736,0.002565188030367631,0.008112034372407604,0.0,0.0,0.0,0.022263393585731706,0.039622612719265815,-0.09375001372475389,70.0877576784951,資金累積、價格未確認,2026-09-18
6243.TW,迅杰,上市,12829354.001663208,0.0,74010.8010520935,12903364.802715302,342239.0,0.0,5988808.791435242,0.0,59697.79936981201,6048506.590805054,160915.0,0.0,2477490.5007781982,0.0,38099.998474121094,2515590.4992523193,66026.0,0.0,半導體業,股票,45268841,半導體業,半導體業,待進一步分類,38.099998474121094,1724742773.0252304,0.0014585308247675262,0.0035546525257847887,0.00756014495710195,0.0,0.0,0.0,0.021447701164178046,0.03532606695685314,-0.16630201667264743,69.97441275432642,資金累積、價格未確認,2026-09-18
8936.TWO,國統,上櫃,38315501.8071785,-1772803.683517456,63955943.85636139,100498641.98002243,1955822.0,-34818.0,34148425.3446846,-167084.69510650635,25941917.150299072,59923257.79987717,1163837.0,-3207.0,-3262710.3044433594,-167084.69510650635,468899.98626708984,-2960895.013282776,-56831.0,-3207.0,其他,股票,248078157,其他,其他,待進一步分類,52.099998474121094,12924871601.162773,-0.00022908506209194388,0.004691412634124011,0.007883894429286654,-1.2927377560290405e-05,-1.2927377560290405e-05,-0.00014035092980797982,0.005791491148245287,0.027613366668921335,0.03168313810140777,69.94701111331075,資金累積＋價格確認,2026-09-18
009806.TWO,台新標普500,上櫃,0.0,0.0,860975.9320049286,860975.9320049286,63156.0,0.0,0.0,0.0,327093.2477684021,327093.2477684021,24033.0,0.0,0.0,0.0,255197.93785572052,255197.93785572052,18737.0,0.0,台灣股票 ETF,ETF,13661000,台灣股票 ETF,台灣股票 ETF,ETF 投資工具,13.619999885559082,186062818.43662262,0.0013715686992167484,0.0017592416367762243,0.004623087621696801,0.0,0.0,0.0,0.0029455053076399285,0.011887061438235813,-0.013043500194777624,69.94052980343989,資金累積、價格未確認,2026-09-18
